surah_id,verse_id,n_letters,abjad_total,text
47,5,17,356,سيهديهم ويصلح بالهم
47,6,19,1210,ويدخلهم الجنة عرفها لهم
47,7,42,3311,يا أيها الذين آمنوا إن تنصروا الله ينصركم ويثبت أقدامكم
47,8,28,2812,والذين كفروا فتعسا لهم وأضل أعمالهم
47,9,31,1558,ذلك بأنهم كرهوا ما أنزل الله فأحبط أعمالهم
47,10,71,5686,۞ أفلم يسيروا في الأرض فينظروا كيف كان عاقبة الذين من قبلهم ۚ دمر الله عليهم ۖ وللكافرين أمثالها
47,11,39,2462,ذلك بأن الله مولى الذين آمنوا وأن الكافرين لا مولى لهم
47,12,101,8434,إن الله يدخل الذين آمنوا وعملوا الصالحات جنات تجري من تحتها الأنهار ۖ والذين كفروا يتمتعون ويأكلون كما تأكل الأنعام والنار مثوى لهم
47,13,48,4073,وكأين من قرية هي أشد قوة من قريتك التي أخرجتك أهلكناهم فلا ناصر لهم
47,14,42,1666,أفمن كان على بينة من ربه كمن زين له سوء عمله واتبعوا أهواءهم
47,15,159,14128,مثل الجنة التي وعد المتقون ۖ فيها أنهار من ماء غير آسن وأنهار من لبن لم يتغير طعمه وأنهار من خمر لذة للشاربين وأنهار من عسل مصفى ۖ ولهم فيها من كل الثمرات ومغفرة من ربهم ۖ كمن هو خالد في النار وسقوا ماء حميما فقطع أمعاءهم
47,16,94,7390,ومنهم من يستمع إليك حتى إذا خرجوا من عندك قالوا للذين أوتوا العلم ماذا قال آنفا ۚ أولئك الذين طبع الله على قلوبهم واتبعوا أهواءهم
47,17,30,2284,والذين اهتدوا زادهم هدى وآتاهم تقواهم
47,18,54,6856,فهل ينظرون إلا الساعة أن تأتيهم بغتة ۖ فقد جاء أشراطها ۚ فأنى لهم إذا جاءتهم ذكراهم
47,19,68,5279,فاعلم أنه لا إله إلا الله واستغفر لذنبك وللمؤمنين والمؤمنات ۗ والله يعلم متقلبكم ومثواكم
47,20,107,12480,ويقول الذين آمنوا لولا نزلت سورة ۖ فإذا أنزلت سورة محكمة وذكر فيها القتال ۙ رأيت الذين في قلوبهم مرض ينظرون إليك نظر المغشي عليه من الموت ۖ فأولى لهم
47,21,45,3157,طاعة وقول معروف ۚ فإذا عزم الأمر فلو صدقوا الله لكان خيرا لهم
47,22,41,4254,فهل عسيتم إن توليتم أن تفسدوا في الأرض وتقطعوا أرحامكم
47,23,31,1817,أولئك الذين لعنهم الله فأصمهم وأعمى أبصارهم
47,24,28,1659,أفلا يتدبرون القرآن أم على قلوب أقفالها
47,25,57,3312,إن الذين ارتدوا على أدبارهم من بعد ما تبين لهم الهدى ۙ الشيطان سول لهم وأملى لهم
47,26,62,4451,ذلك بأنهم قالوا للذين كرهوا ما نزل الله سنطيعكم في بعض الأمر ۖ والله يعلم إسرارهم
47,27,37,3335,فكيف إذا توفتهم الملائكة يضربون وجوههم وأدبارهم
47,28,44,3688,ذلك بأنهم اتبعوا ما أسخط الله وكرهوا رضوانه فأحبط أعمالهم
47,29,37,5119,أم حسب الذين في قلوبهم مرض أن لن يخرج الله أضغانهم
47,30,63,3461,ولو نشاء لأريناكهم فلعرفتهم بسيماهم ۚ ولتعرفنهم في لحن القول ۚ والله يعلم أعمالكم
47,31,48,2473,ولنبلونكم حتى نعلم المجاهدين منكم والصابرين ونبلو أخباركم
47,32,82,4823,إن الذين كفروا وصدوا عن سبيل الله وشاقوا الرسول من بعد ما تبين لهم الهدى لن يضروا الله شيئا وسيحبط أعمالهم
47,33,50,2192,۞ يا أيها الذين آمنوا أطيعوا الله وأطيعوا الرسول ولا تبطلوا أعمالكم
47,34,54,4474,إن الذين كفروا وصدوا عن سبيل الله ثم ماتوا وهم كفار فلن يغفر الله لهم
47,35,53,3133,فلا تهنوا وتدعوا إلى السلم وأنتم الأعلون والله معكم ولن يتركم أعمالكم
47,36,57,2925,إنما الحياة الدنيا لعب ولهو ۚ وإن تؤمنوا وتتقوا يؤتكم أجوركم ولا يسألكم أموالكم
47,37,32,4229,إن يسألكموها فيحفكم تبخلوا ويخرج أضغانكم
47,38,121,11003,ها أنتم هؤلاء تدعون لتنفقوا في سبيل الله فمنكم من يبخل ۖ ومن يبخل فإنما يبخل عن نفسه ۚ والله الغني وأنتم الفقراء ۚ وإن تتولوا يستبدل قوما غيركم ثم لا يكونوا أمثالكم
48,1,18,1232,إنا فتحنا لك فتحا مبينا
48,2,60,6288,ليغفر لك الله ما تقدم من ذنبك وما تأخر ويتم نعمته عليك ويهديك صراطا مستقيما
48,3,19,878,وينصرك الله نصرا عزيزا
48,4,88,3963,هو الذي أنزل السكينة في قلوب المؤمنين ليزدادوا إيمانا مع إيمانهم ۗ ولله جنود السماوات والأرض ۚ وكان الله عليما حكيما
48,5,89,7641,ليدخل المؤمنين والمؤمنات جنات تجري من تحتها الأنهار خالدين فيها ويكفر عنهم سيئاتهم ۚ وكان ذلك عند الله فوزا عظيما
48,6,110,9419,ويعذب المنافقين والمنافقات والمشركين والمشركات الظانين بالله ظن السوء ۚ عليهم دائرة السوء ۖ وغضب الله عليهم ولعنهم وأعد لهم جهنم ۖ وساءت مصيرا
48,7,39,2027,ولله جنود السماوات والأرض ۚ وكان الله عزيزا حكيما
48,8,25,2239,إنا أرسلناك شاهدا ومبشرا ونذيرا
48,9,46,3165,لتؤمنوا بالله ورسوله وتعزروه وتوقروه وتسبحوه بكرة وأصيلا
48,10,96,5713,إن الذين يبايعونك إنما يبايعون الله يد الله فوق أيديهم ۚ فمن نكث فإنما ينكث على نفسه ۖ ومن أوفى بما عاهد عليه الله فسيؤتيه أجرا عظيما
48,11,142,10969,سيقول لك المخلفون من الأعراب شغلتنا أموالنا وأهلونا فاستغفر لنا ۚ يقولون بألسنتهم ما ليس في قلوبهم ۚ قل فمن يملك لكم من الله شيئا إن أراد بكم ضرا أو أراد بكم نفعا ۚ بل كان الله بما تعملون خبيرا
48,12,78,6947,بل ظننتم أن لن ينقلب الرسول والمؤمنون إلى أهليهم أبدا وزين ذلك في قلوبكم وظننتم ظن السوء وكنتم قوما بورا
48,13,40,2059,ومن لم يؤمن بالله ورسوله فإنا أعتدنا للكافرين سعيرا
48,14,58,6336,ولله ملك السماوات والأرض ۚ يغفر لمن يشاء ويعذب من يشاء ۚ وكان الله غفورا رحيما
48,15,135,11271,سيقول المخلفون إذا انطلقتم إلى مغانم لتأخذوها ذرونا نتبعكم ۖ يريدون أن يبدلوا كلام الله ۚ قل لن تتبعونا كذلكم قال الله من قبل ۖ فسيقولون بل تحسدوننا ۚ بل كانوا لا يفقهون إلا قليلا
48,16,113,9070,قل للمخلفين من الأعراب ستدعون إلى قوم أولي بأس شديد تقاتلونهم أو يسلمون ۖ فإن تطيعوا يؤتكم الله أجرا حسنا ۖ وإن تتولوا كما توليتم من قبل يعذبكم عذابا أليما
48,17,102,8282,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ۗ ومن يطع الله ورسوله يدخله جنات تجري من تحتها الأنهار ۖ ومن يتول يعذبه عذابا أليما
48,18,80,6145,۞ لقد رضي الله عن المؤمنين إذ يبايعونك تحت الشجرة فعلم ما في قلوبهم فأنزل السكينة عليهم وأثابهم فتحا قريبا
48,19,35,3556,ومغانم كثيرة يأخذونها ۗ وكان الله عزيزا حكيما
48,20,83,7083,وعدكم الله مغانم كثيرة تأخذونها فعجل لكم هذه وكف أيدي الناس عنكم ولتكون آية للمؤمنين ويهديكم صراطا مستقيما
48,21,47,2817,وأخرى لم تقدروا عليها قد أحاط الله بها ۚ وكان الله على كل شيء قديرا
48,22,51,3121,ولو قاتلكم الذين كفروا لولوا الأدبار ثم لا يجدون وليا ولا نصيرا
48,23,39,3119,سنة الله التي قد خلت من قبل ۖ ولن تجد لسنة الله تبديلا
48,24,72,4181,وهو الذي كف أيديهم عنكم وأيديكم عنهم ببطن مكة من بعد أن أظفركم عليهم ۚ وكان الله بما تعملون بصيرا
48,25,170,13361,هم الذين كفروا وصدوكم عن المسجد الحرام والهدي معكوفا أن يبلغ محله ۚ ولولا رجال مؤمنون ونساء مؤمنات لم تعلموهم أن تطئوهم فتصيبكم منهم معرة بغير علم ۖ ليدخل الله في رحمته من يشاء ۚ لو تزيلوا لعذبنا الذين كفروا منهم عذابا أليما
48,26,116,5565,إذ جعل الذين كفروا في قلوبهم الحمية حمية الجاهلية فأنزل الله سكينته على رسوله وعلى المؤمنين وألزمهم كلمة التقوى وكانوا أحق بها وأهلها ۚ وكان الله بكل شيء عليما
48,27,115,8168,لقد صدق الله رسوله الرؤيا بالحق ۖ لتدخلن المسجد الحرام إن شاء الله آمنين محلقين رءوسكم ومقصرين لا تخافون ۖ فعلم ما لم تعلموا فجعل من دون ذلك فتحا قريبا
48,28,56,3488,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله ۚ وكفى بالله شهيدا
48,29,234,23348,محمد رسول الله ۚ والذين معه أشداء على الكفار رحماء بينهم ۖ تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا ۖ سيماهم في وجوههم من أثر السجود ۚ ذلك مثلهم في التوراة ۚ ومثلهم في الإنجيل كزرع أخرج شطأه فآزره فاستغلظ فاستوى على سوقه يعجب الزراع ليغيظ بهم الكفار ۗ وعد الله الذين آمنوا وعملوا الصالحات منهم مغفرة وأجرا عظيما
49,1,61,2982,يا أيها الذين آمنوا لا تقدموا بين يدي الله ورسوله ۖ واتقوا الله ۚ إن الله سميع عليم
49,2,92,8176,يا أيها الذين آمنوا لا ترفعوا أصواتكم فوق صوت النبي ولا تجهروا له بالقول كجهر بعضكم لبعض أن تحبط أعمالكم وأنتم لا تشعرون
49,3,70,8520,إن الذين يغضون أصواتهم عند رسول الله أولئك الذين امتحن الله قلوبهم للتقوى ۚ لهم مغفرة وأجر عظيم
