surah,verse,root_bw,root_ar,count,verse_text
27,61,Alh,اله,2,أمن جعل الأرض قرارا وجعل خلالها أنهارا وجعل لها رواسي وجعل بين البحرين حاجزا ۗ أإله مع الله ۚ بل أكثرهم لا يعلمون
27,62,Alh,اله,2,أمن يجيب المضطر إذا دعاه ويكشف السوء ويجعلكم خلفاء الأرض ۗ أإله مع الله ۚ قليلا ما تذكرون
27,64,Alh,اله,2,أمن يبدأ الخلق ثم يعيده ومن يرزقكم من السماء والأرض ۗ أإله مع الله ۚ قل هاتوا برهانكم إن كنتم صادقين
27,80,smE,سمع,2,إنك لا تسمع الموتى ولا تسمع الصم الدعاء إذا ولوا مدبرين
27,88,mrr,مرر,2,وترى الجبال تحسبها جامدة وهي تمر مر السحاب ۚ صنع الله الذي أتقن كل شيء ۚ إنه خبير بما تفعلون
27,91,Amr,امر,2,إنما أمرت أن أعبد رب هذه البلدة الذي حرمها وله كل شيء ۖ وأمرت أن أكون من المسلمين
27,92,hdy,هدي,2,وأن أتلو القرآن ۖ فمن اهتدى فإنما يهتدي لنفسه ۖ ومن ضل فقل إنما أنا من المنذرين
28,5,jEl,جعل,2,ونريد أن نمن على الذين استضعفوا في الأرض ونجعلهم أئمة ونجعلهم الوارثين
28,7,xwf,خوف,2,وأوحينا إلى أم موسى أن أرضعيه ۖ فإذا خفت عليه فألقيه في اليم ولا تخافي ولا تحزني ۖ إنا رادوه إليك وجاعلوه من المرسلين
28,8,kwn,كون,2,فالتقطه آل فرعون ليكون لهم عدوا وحزنا ۗ إن فرعون وهامان وجنودهما كانوا خاطئين
28,13,Elm,علم,2,فرددناه إلى أمه كي تقر عينها ولا تحزن ولتعلم أن وعد الله حق ولكن أكثرهم لا يعلمون
28,15,$yE,شيع,2,ودخل المدينة على حين غفلة من أهلها فوجد فيها رجلين يقتتلان هذا من شيعته وهذا من عدوه ۖ فاستغاثه الذي من شيعته على الذي من عدوه فوكزه موسى فقضى عليه ۖ قال هذا من عمل الشيطان ۖ إنه عدو مضل مبين
28,19,qtl,قتل,2,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس ۖ إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين
28,19,kwn,كون,2,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس ۖ إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين
28,23,wjd,وجد,2,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان ۖ قال ما خطبكما ۖ قالتا لا نسقي حتى يصدر الرعاء ۖ وأبونا شيخ كبير
28,23,sqy,سقي,2,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان ۖ قال ما خطبكما ۖ قالتا لا نسقي حتى يصدر الرعاء ۖ وأبونا شيخ كبير
28,23,qwl,قول,2,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان ۖ قال ما خطبكما ۖ قالتا لا نسقي حتى يصدر الرعاء ۖ وأبونا شيخ كبير
28,25,jyA,جيا,2,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا ۚ فلما جاءه وقص عليه القصص قال لا تخف ۖ نجوت من القوم الظالمين
28,25,qwl,قول,2,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا ۚ فلما جاءه وقص عليه القصص قال لا تخف ۖ نجوت من القوم الظالمين
28,25,qSS,قصص,2,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا ۚ فلما جاءه وقص عليه القصص قال لا تخف ۖ نجوت من القوم الظالمين
28,26,Ajr,اجر,2,قالت إحداهما يا أبت استأجره ۖ إن خير من استأجرت القوي الأمين
28,27,rwd,رود,2,قال إني أريد أن أنكحك إحدى ابنتي هاتين على أن تأجرني ثماني حجج ۖ فإن أتممت عشرا فمن عندك ۖ وما أريد أن أشق عليك ۚ ستجدني إن شاء الله من الصالحين
28,28,qwl,قول,2,قال ذلك بيني وبينك ۖ أيما الأجلين قضيت فلا عدوان علي ۖ والله على ما نقول وكيل
28,28,byn,بين,2,قال ذلك بيني وبينك ۖ أيما الأجلين قضيت فلا عدوان علي ۖ والله على ما نقول وكيل
28,29,Ahl,اهل,2,۞ فلما قضى موسى الأجل وسار بأهله آنس من جانب الطور نارا قال لأهله امكثوا إني آنست نارا لعلي آتيكم منها بخبر أو جذوة من النار لعلكم تصطلون
28,29,Ans,انس,2,۞ فلما قضى موسى الأجل وسار بأهله آنس من جانب الطور نارا قال لأهله امكثوا إني آنست نارا لعلي آتيكم منها بخبر أو جذوة من النار لعلكم تصطلون
28,33,qtl,قتل,2,قال رب إني قتلت منهم نفسا فأخاف أن يقتلون
28,38,Alh,اله,2,وقال فرعون يا أيها الملأ ما علمت لكم من إله غيري فأوقد لي يا هامان على الطين فاجعل لي صرحا لعلي أطلع إلى إله موسى وإني لأظنه من الكاذبين
28,44,kwn,كون,2,وما كنت بجانب الغربي إذ قضينا إلى موسى الأمر وما كنت من الشاهدين
28,45,kwn,كون,2,ولكنا أنشأنا قرونا فتطاول عليهم العمر ۚ وما كنت ثاويا في أهل مدين تتلو عليهم آياتنا ولكنا كنا مرسلين
28,46,n*r,نذر,2,وما كنت بجانب الطور إذ نادينا ولكن رحمة من ربك لتنذر قوما ما أتاهم من نذير من قبلك لعلهم يتذكرون
28,47,Swb,صوب,2,ولولا أن تصيبهم مصيبة بما قدمت أيديهم فيقولوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك ونكون من المؤمنين
28,47,rsl,رسل,2,ولولا أن تصيبهم مصيبة بما قدمت أيديهم فيقولوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك ونكون من المؤمنين
28,48,kfr,كفر,2,فلما جاءهم الحق من عندنا قالوا لولا أوتي مثل ما أوتي موسى ۚ أولم يكفروا بما أوتي موسى من قبل ۖ قالوا سحران تظاهرا وقالوا إنا بكل كافرون
28,50,tbE,تبع,2,فإن لم يستجيبوا لك فاعلم أنما يتبعون أهواءهم ۚ ومن أضل ممن اتبع هواه بغير هدى من الله ۚ إن الله لا يهدي القوم الظالمين
28,50,hwy,هوي,2,فإن لم يستجيبوا لك فاعلم أنما يتبعون أهواءهم ۚ ومن أضل ممن اتبع هواه بغير هدى من الله ۚ إن الله لا يهدي القوم الظالمين
28,50,hdy,هدي,2,فإن لم يستجيبوا لك فاعلم أنما يتبعون أهواءهم ۚ ومن أضل ممن اتبع هواه بغير هدى من الله ۚ إن الله لا يهدي القوم الظالمين
28,50,Alh,اله,2,فإن لم يستجيبوا لك فاعلم أنما يتبعون أهواءهم ۚ ومن أضل ممن اتبع هواه بغير هدى من الله ۚ إن الله لا يهدي القوم الظالمين
28,55,Eml,عمل,2,وإذا سمعوا اللغو أعرضوا عنه وقالوا لنا أعمالنا ولكم أعمالكم سلام عليكم لا نبتغي الجاهلين
28,58,skn,سكن,2,وكم أهلكنا من قرية بطرت معيشتها ۖ فتلك مساكنهم لم تسكن من بعدهم إلا قليلا ۖ وكنا نحن الوارثين
28,59,kwn,كون,2,وما كان ربك مهلك القرى حتى يبعث في أمها رسولا يتلو عليهم آياتنا ۚ وما كنا مهلكي القرى إلا وأهلها ظالمون
28,59,hlk,هلك,2,وما كان ربك مهلك القرى حتى يبعث في أمها رسولا يتلو عليهم آياتنا ۚ وما كنا مهلكي القرى إلا وأهلها ظالمون
28,59,qry,قري,2,وما كان ربك مهلك القرى حتى يبعث في أمها رسولا يتلو عليهم آياتنا ۚ وما كنا مهلكي القرى إلا وأهلها ظالمون
28,61,wEd,وعد,2,أفمن وعدناه وعدا حسنا فهو لاقيه كمن متعناه متاع الحياة الدنيا ثم هو يوم القيامة من المحضرين
28,61,mtE,متع,2,أفمن وعدناه وعدا حسنا فهو لاقيه كمن متعناه متاع الحياة الدنيا ثم هو يوم القيامة من المحضرين
28,63,qwl,قول,2,قال الذين حق عليهم القول ربنا هؤلاء الذين أغوينا أغويناهم كما غوينا ۖ تبرأنا إليك ۖ ما كانوا إيانا يعبدون
28,64,dEw,دعو,2,وقيل ادعوا شركاءكم فدعوهم فلم يستجيبوا لهم ورأوا العذاب ۚ لو أنهم كانوا يهتدون
28,68,xyr,خير,2,وربك يخلق ما يشاء ويختار ۗ ما كان لهم الخيرة ۚ سبحان الله وتعالى عما يشركون
28,70,Alh,اله,2,وهو الله لا إله إلا هو ۖ له الحمد في الأولى والآخرة ۖ وله الحكم وإليه ترجعون
28,76,qwm,قوم,2,۞ إن قارون كان من قوم موسى فبغى عليهم ۖ وآتيناه من الكنوز ما إن مفاتحه لتنوء بالعصبة أولي القوة إذ قال له قومه لا تفرح ۖ إن الله لا يحب الفرحين
28,76,frH,فرح,2,۞ إن قارون كان من قوم موسى فبغى عليهم ۖ وآتيناه من الكنوز ما إن مفاتحه لتنوء بالعصبة أولي القوة إذ قال له قومه لا تفرح ۖ إن الله لا يحب الفرحين
28,77,bgy,بغي,2,وابتغ فيما آتاك الله الدار الآخرة ۖ ولا تنس نصيبك من الدنيا ۖ وأحسن كما أحسن الله إليك ۖ ولا تبغ الفساد في الأرض ۖ إن الله لا يحب المفسدين
28,77,Hsn,حسن,2,وابتغ فيما آتاك الله الدار الآخرة ۖ ولا تنس نصيبك من الدنيا ۖ وأحسن كما أحسن الله إليك ۖ ولا تبغ الفساد في الأرض ۖ إن الله لا يحب المفسدين
28,77,fsd,فسد,2,وابتغ فيما آتاك الله الدار الآخرة ۖ ولا تنس نصيبك من الدنيا ۖ وأحسن كما أحسن الله إليك ۖ ولا تبغ الفساد في الأرض ۖ إن الله لا يحب المفسدين
28,78,Elm,علم,2,قال إنما أوتيته على علم عندي ۚ أولم يعلم أن الله قد أهلك من قبله من القرون من هو أشد منه قوة وأكثر جمعا ۚ ولا يسأل عن ذنوبهم المجرمون
28,81,kwn,كون,2,فخسفنا به وبداره الأرض فما كان له من فئة ينصرونه من دون الله وما كان من المنتصرين
