rank,buckwalter,arabic,count,root_buck,root_arabic
4144,t~awob,تَّوْب,1,twb,توب
4145,rafiyE,رَفِيع,1,rfE,رفع
4146,t~alaAq,تَّلَاق,1,lqy,لقي
4147,ba`rizuwn,بَٰرِزُون,1,brz,برز
4148,t~anaAd,تَّنَاد,1,ndw,ندو
4149,m~urotaAb,مُّرْتَاب,1,ryb,ريب
4150,tabaAb,تَبَاب,1,tbb,تبب
4151,n~ajaw`p,نَّجَوٰة,1,njw,نجو
4152,>ufaw~iDu,أُفَوِّضُ,1,fwD,فوض
4153,yataHaA^j~u,يَتَحَا^جُّ,1,Hjj,حجج
4154,musiY^',مُسِى^ء,1,swA,سوا
4155,yusojaru,يُسْجَرُ,1,sjr,سجر
4156,tamoraHu,تَمْرَحُ,1,mrH,مرح
4157,>aqowa`t,أَقْوَٰت,1,qwt,قوت
4158,TaA^}iEiyn,طَا^ئِعِين,1,TwE,طوع
4159,n~aHisaAt,نَّحِسَات,1,nHs,نحس
4160,>axozaY`,أَخْزَىٰ,1,xzy,خزي
4161,tasotatiru,تَسْتَتِرُ,1,str,ستر
4162,muEotabiyn,مُعْتَبِين,1,Etb,عتب
4163,{loga,ٱلْغَ,1,lgw,لغو
4164,>abo$iru,أَبْشِرُ,1,b$r,بشر
4165,qanuwT,قَنُوط,1,qnT,قنط
4166,EariyD,عَرِيض,1,ErD,عرض
4167,daAHiDap,دَاحِضَة,1,dHD,دحض
4168,rawoDaAt,رَوْضَات,1,rwD,روض
4169,rawaAkid,رَوَاكِد,1,rkd,ركد
4170,yuwbiqo,يُوبِقْ,1,wbq,وبق
4171,$uwraY`,شُورَىٰ,1,$wr,شور
4172,n~akiyr,نَّكِير,1,nkr,نكر
4173,taSiyru,تَصِيرُ,1,Syr,صير
4174,muqoriniyn,مُقْرِنِين,1,qrn,قرن
4175,yuna$~a&uA@,يُنَشَّؤُا@,1,n$A,نشا
4176,musotamosikuwn,مُسْتَمْسِكُون,1,msk,مسك
4177,m~uqotaduwn,مُّقْتَدُون,1,qdw,قدو
4178,baraA^',بَرَا^ء,1,brA,برا
4179,suxoriy~,سُخْرِيّ,1,sxr,سخر
4180,yat~aki_#u,يَتَّكِـ#ُ,1,wkA,وكا
4181,yaEo$u,يَعْشُ,1,E$w,عشو
4182,yubiynu,يُبِينُ,1,byn,بين
4183,muqotariniyn,مُقْتَرِنِين,1,qrn,قرن
4184,'aAsafu,ءَاسَفُ,1,Asf,اسف
4185,salaf,سَلَف,1,slf,سلف
4186,xaSimuwn,خَصِمُون,1,xSm,خصم
4187,SiHaAf,صِحَاف,1,SHf,صحف
4188,tala*~u,تَلَذُّ,1,l**,لذذ
4189,yufat~aru,يُفَتَّرُ,1,ftr,فتر
4190,ma`lik2,مَٰلِك²,1,mlk,ملك
4191,>aboramu,أَبْرَمُ,1,brm,برم
4192,muborimuwn,مُبْرِمُون,1,brm,برم
4193,muEal~am,مُعَلَّم,1,Elm,علم
4194,EaA^}iduwn,عَا^ئِدُون,1,Ewd,عود
4195,rahow,رَهْو,1,rhw,رهو
4196,mun$ariyn,مُنشَرِين,1,n$r,نشر
4197,yagoliY,يَغْلِى,1,gly,غلي
4198,galoY,غَلْى,1,gly,غلي
4199,{Eotilu,ٱعْتِلُ,1,Etl,عتل
4200,m~urotaqibuwn,مُّرْتَقِبُون,1,rqb,رقب
4201,$ariyEap,شَرِيعَة,1,$rE,شرع
4202,{jotaraHu,ٱجْتَرَحُ,1,jrH,جرح
4203,jaAviyap,جَاثِيَة,1,jvw,جثو
4204,nasotansixu,نَسْتَنسِخُ,1,nsx,نسخ
4205,musotayoqiniyn,مُسْتَيْقِنِين,1,yqn,يقن
4206,>ava`rap,أَثَٰرَة,1,Avr,اثر
4207,bidoE,بِدْع,1,bdE,بدع
4208,natajaAwazu,نَتَجَاوَزُ,1,jwz,جوز
4209,>aHoqaAf,أَحْقَاف,1,Hqf,حقف
4210,m~usotaqobil,مُّسْتَقْبِل,1,qbl,قبل
4211,m~umoTir,مُّمْطِر,1,mTr,مطر
4212,fidaA^',فِدَا^ء,1,fdy,فدي
4213,taEos,تَعْس,1,tEs,تعس
4214,'aAsin,ءَاسِن,1,Asn,اسن
4215,yatagay~aro,يَتَغَيَّرْ,1,gyr,غير
4216,TaEom,طَعْم,1,TEm,طعم
4217,Easal,عَسَل,1,Esl,عسل
4218,m~uSaf~FY,مُّصَفًّى,1,Sfw,صفو
4219,>amoEaA^',أَمْعَا^ء,1,mEy,معي
4220,'aAnif,ءَانِف,1,Anf,انف
4221,>a$oraAT,أَشْرَاط,1,$rT,شرط
4222,mutaqal~ab,مُتَقَلَّب,1,qlb,قلب
4223,m~uHokamap,مُّحْكَمَة,1,Hkm,حكم
4224,naZar,نَظَر,1,nZr,نظر
4225,mago$iY~,مَغْشِىّ,1,g$w,غشو
4226,>aSam~a,أَصَمَّ,1,Smm,صمم
4227,>aqofaAl,أَقْفَال,1,qfl,قفل
4228,>asoxaTa,أَسْخَطَ,1,sxT,سخط
4229,laHon,لَحْن,1,lHn,لحن
4230,yatira,يَتِرَ,1,wtr,وتر
4231,yuHofi,يُحْفِ,1,Hfw,حفو
4232,Z~aA^n~iyn,ظَّا^نِّين,1,Znn,ظنن
4233,tuwaq~iru,تُوَقِّرُ,1,wqr,وقر
4234,$agalato,شَغَلَتْ,1,$gl,شغل
4235,mak~ap,مَكَّة,1,,
4236,>aZofara,أَظْفَرَ,1,Zfr,ظفر
4237,maEokuwf,مَعْكُوف,1,Ekf,عكف
4238,m~aEar~ap,مَّعَرَّة,1,Err,عرر
4239,tazay~alu,تَزَيَّلُ,1,zyl,زيل
4240,muHal~iqiyn,مُحَلِّقِين,1,Hlq,حلق
4241,muqaS~iriyn,مُقَصِّرِين,1,qSr,قصر
4242,$aTo_#,شَطْـ#,1,$TA,شطا
4243,A^zara,ا^زَرَ,1,Azr,ازر
4244,{sotagolaZa,ٱسْتَغْلَظَ,1,glZ,غلظ
4245,z~ur~aAE,زُّرَّاع,1,zrE,زرع
4246,Hujura`t,حُجُرَٰت,1,Hjr,حجر
4247,Hab~aba,حَبَّبَ,1,Hbb,حبب
4248,kar~aha,كَرَّهَ,1,krh,كره
4249,EiSoyaAn,عِصْيَان,1,ESy,عصي
4250,r~a`$iduwn,رَّٰشِدُون,1,r$d,رشد
4251,tanaAbazu,تَنَابَزُ,1,nbz,نبز
4252,>aloqa`b,أَلْقَٰب,1,lqb,لقب
4253,tajas~asu,تَجَسَّسُ,1,jss,جسس
4254,yagotab,يَغْتَب,1,gyb,غيب
4255,$uEuwb,شُعُوب,1,$Eb,شعب
4256,qabaA^}il,قَبَا^ئِل,1,qbl,قبل
4257,yalito,يَلِتْ,1,lyt,ليت
4258,m~ariyj,مَّرِيج,1,mrj,مرج
4259,taboSirap,تَبْصِرَة,1,bSr,بصر
4260,baAsiqa`t,بَاسِقَٰت,1,bsq,بسق
4261,n~aDiyd,نَّضِيد,1,nDd,نضد
4262,labos,لَبْس,1,lbs,لبس
4263,wariyd,وَرِيد,1,wrd,ورد
4264,mutalaq~iyaAn,مُتَلَقِّيَان,1,lqy,لقي
4265,qaEiyd,قَعِيد,1,qEd,قعد
4266,yalofiZu,يَلْفِظُ,1,lfZ,لفظ
4267,taHiydu,تَحِيدُ,1,Hyd,حيد
4268,saA^}iq,سَا^ئِق,1,swq,سوق
4269,>aTogayo,أَطْغَيْ,1,Tgy,طغي
4270,{motala>o,ٱمْتَلَأْ,1,mlA,ملا
4271,xuluwd,خُلُود,1,xld,خلد
4272,naq~abu,نَقَّبُ,1,nqb,نقب
4273,munaAd,مُنَاد,1,ndw,ندو
4274,*~a`riya`t,ذَّٰرِيَٰت,1,*rw,ذرو
4275,*arow,ذَرْو,1,*rw,ذرو
4276,Ha`mila`t,حَٰمِلَٰت,1,Hml,حمل
4277,wiqor,وِقْر,1,wqr,وقر
4278,ja`riya`t,جَٰرِيَٰت,1,jry,جري
4279,muqas~ima`t,مُقَسِّمَٰت,1,qsm,قسم
4280,Hubuk,حُبُك,1,Hbk,حبك
4281,xar~a`Suwn,خَرَّٰصُون,1,xrS,خرص
4282,yahojaEu,يَهْجَعُ,1,hjE,هجع
4283,Sar~ap,صَرَّة,1,Srr,صرر
4284,Sak~ato,صَكَّتْ,1,Skk,صكك
4285,fara$o,فَرَشْ,1,fr$,فرش
4286,ma`hiduwn,مَٰهِدُون,1,mhd,مهد
4287,r~az~aAq,رَّزَّاق,1,rzq,رزق
4288,raq~,رَقّ,1,rqq,رقق
4289,maEomuwr,مَعْمُور,1,Emr,عمر
4290,marofuwE,مَرْفُوع,1,rfE,رفع
4291,masojuwr,مَسْجُور,1,sjr,سجر
4292,mawor,مَوْر,1,mwr,مور
4293,daE~,دَعّ,1,dEE,دعع
4294,>alato,أَلَتْ,1,Alt,الت
4295,rahiyn,رَهِين,1,rhn,رهن
4296,manuwn,مَنُون,1,mnn,منن
4297,makiyduwn,مَكِيدُون,1,kyd,كيد
4298,kisof,كِسْف,1,ksf,كسف
4299,saAqiT,سَاقِط,1,sqT,سقط
4300,m~arokuwm,مَّرْكُوم,1,rkm,ركم
4301,<idoba`r,إِدْبَٰر,1,dbr,دبر
4302,mir~ap,مِرَّة,1,mrr,مرر
4303,tadal~aY`,تَدَلَّىٰ,1,dlw,دلو
4304,qaAb,قَاب,1,qwb,قوب
4305,qawosayon,قَوْسَيْن,1,qws,قوس
4306,nazolap,نَزْلَة,1,nzl,نزل
4307,{ll~a`t,ٱللَّٰت,1,,
4308,{loEuz~aY`,ٱلْعُزَّىٰ,1,,
4309,manaw`p,مَنَوٰة,1,,
4310,v~aAlivap,ثَّالِثَة,1,vlv,ثلث
4311,DiyzaY`^,ضِيزَىٰ^,1,Dyz,ضيز
4312,tasomiyap,تَسْمِيَة,1,smw,سمو
4313,mabolag,مَبْلَغ,1,blg,بلغ
4314,l~amam,لَّمَم,1,lmm,لمم
4315,>ajin~ap,أَجِنَّة,1,jnn,جنن
4316,>akodaY`^,أَكْدَىٰ^,1,kdy,كدي
4317,>aDoHaka,أَضْحَكَ,1,DHk,ضحك
4318,>abokaY`,أَبْكَىٰ,1,bky,بكي
4319,>aqonaY`,أَقْنَىٰ,1,qny,قني
4320,$~iEoraY`,شِّعْرَىٰ,1,$Er,شعر
4321,>aTogaY`,أَطْغَىٰ,1,Tgy,طغي
4322,>azifati,أَزِفَتِ,1,Azf,ازف
4323,kaA$ifap,كَاشِفَة,1,k$f,كشف
4324,sa`miduwn,سَٰمِدُون,1,smd,سمد
4325,muzodajar,مُزْدَجَر,1,zjr,زجر
4326,n~ukur,نُّكُر,1,nkr,نكر
4327,m~unta$ir,مُّنتَشِر,1,n$r,نشر
4328,Easir,عَسِر,1,Esr,عسر
4329,{zodujira,ٱزْدُجِرَ,1,zjr,زجر
4330,magoluwb,مَغْلُوب,1,glb,غلب
4331,m~unohamir,مُّنْهَمِر,1,hmr,همر
4332,dusur,دُسُر,1,dsr,دسر
4333,naHos,نَحْس,1,nHs,نحس
4334,m~unqaEir,مُّنقَعِر,1,qEr,قعر
4335,m~uHotaDar,مُّحْتَضَر,1,HDr,حضر
4336,taEaATaY`,تَعَاطَىٰ,1,ETw,عطو
4337,muHotaZir,مُحْتَظِر,1,HZr,حظر
4338,Sab~aHa,صَبَّحَ,1,SbH,صبح
4339,>adohaY`,أَدْهَىٰ,1,dhy,دهي
4340,>amar~,أَمَرّ,1,mrr,مرر
4341,m~usotaTar,مُّسْتَطَر,1,sTr,سطر
4342,maliyk,مَلِيك,1,mlk,ملك
4343,>anaAm,أَنَام,1,Anm,انم
4344,fax~aAr,فَخَّار,1,fxr,فخر
4345,m~aArij,مَّارِج,1,mrj,مرج
4346,mun$a_#aAt,مُنشَـ#َات,1,n$A,نشا
4347,faAn,فَان,1,fny,فني
4348,$uwaAZ,شُوَاظ,1,$wZ,شوظ
4349,nuHaAs,نُحَاس,1,nHs,نحس
4350,warodap,وَرْدَة,1,wrd,ورد
4351,d~ihaAn,دِّهَان,1,dhn,دهن
4352,n~awa`SiY,نَّوَٰصِى,1,nSy,نصي
4353,'aAn,ءَان,1,Any,اني
4354,>afonaAn,أَفْنَان,1,fnn,فنن
4355,janaY,جَنَى,1,jny,جني
4356,daAn,دَان,1,dnw,دنو
4357,yaAquwt,يَاقُوت,1,,
4358,mudohaA^m~ataAn,مُدْهَا^مَّتَان,1,dhm,دهم
4359,naD~aAxataAn,نَضَّاخَتَان,1,nDx,نضخ
4360,m~aqoSuwra`t,مَّقْصُورَٰت,1,qSr,قصر
4361,xiyaAm,خِيَام,1,xym,خيم
4362,raforaf,رَفْرَف,1,rfrf,رفرف
4363,EaboqariY~,عَبْقَرِىّ,1,Ebqr,عبقر
4364,waqoEat,وَقْعَت,1,wqE,وقع
4365,xaAfiDap,خَافِضَة,1,xfD,خفض
4366,r~aAfiEap,رَّافِعَة,1,rfE,رفع
4367,ruj~ati,رُجَّتِ,1,rjj,رجج
4368,raj~,رَجّ,1,rjj,رجج
4369,bus~ati,بُسَّتِ,1,bss,بسس
4370,bas~,بَسّ,1,bss,بسس
4371,m~unbav~,مُّنبَثّ,1,bvv,بثث
4372,m~awoDuwnap,مَّوْضُونَة,1,wDn,وضن
4373,>abaAriyq,أَبَارِيق,1,,
4374,yuSad~aEu,يُصَدَّعُ,1,SdE,صدع
4375,m~axoDuwd,مَّخْضُود,1,xDd,خضد
4376,TaloH,طَلْح,1,TlH,طلح
4377,m~asokuwb,مَّسْكُوب,1,skb,سكب
4378,maqoTuwEap,مَقْطُوعَة,1,qTE,قطع
4379,mamonuwEap,مَمْنُوعَة,1,mnE,منع
4380,<in$aA^',إِنشَا^ء,1,n$A,نشا
4381,Eurub,عُرُب,1,Erb,عرب
4382,yaHomuwm,يَحْمُوم,1,Hmm,حمم
4383,Hinv,حِنث,1,Hnv,حنث
4384,$urob,شُرْب,1,$rb,شرب
4385,hiym,هِيم,1,hym,هيم
4386,taHoruvu,تَحْرُثُ,1,Hrv,حرث
4387,z~a`riEuwn,زَّٰرِعُون,1,zrE,زرع
4388,tafak~ahu,تَفَكَّهُ,1,fkh,فكه
4389,mugoramuwn,مُغْرَمُون,1,grm,غرم
4390,muzon,مُزْن,1,mzn,مزن
4391,tuwru,تُورُ,1,wry,وري
4392,mun$i_#uwn,مُنشِـ#ُون,1,n$A,نشا
4393,muqowiyn,مُقْوِين,1,qwy,قوي
4394,mawa`qiE,مَوَٰقِع,1,wqE,وقع
4395,muTah~aruwn,مُطَهَّرُون,1,Thr,طهر
4396,m~udohinuwn,مُّدْهِنُون,1,dhn,دهن
4397,Huloquwm,حُلْقُوم,1,Hlq,حلق
4398,taSoliyap,تَصْلِيَة,1,Sly,صلي
4399,m~usotaxolafiyn,مُّسْتَخْلَفِين,1,xlf,خلف
4400,naqotabiso,نَقْتَبِسْ,1,qbs,قبس
4401,{lotamisu,ٱلْتَمِسُ,1,lms,لمس
4402,suwr,سُور,1,swr,سور
4403,ya>oni,يَأْنِ,1,Any,اني
4404,muS~ad~iqiyn,مُصَّدِّقِين,1,Sdq,صدق
4405,muS~ad~iqa`t,مُصَّدِّقَٰت,1,Sdq,صدق
4406,tafaAxur,تَفَاخُر,1,fxr,فخر
4407,saAbiqu,سَابِقُ,1,sbq,سبق
4408,n~abora>a,نَّبْرَأَ,1,brA,برا
4409,rahobaAniy~ap,رَهْبَانِيَّة,1,rhb,رهب
4410,{botadaEu,ٱبْتَدَعُ,1,bdE,بدع
4411,riEaAyat,رِعَايَت,1,rEy,رعي
4412,ta$otakiY^,تَشْتَكِى^,1,$kw,شكو
4413,taHaAwur,تَحَاوُر,1,Hwr,حور
4414,sit~iyn,سِتِّين,1,stt,ستت
4415,tafas~aHu,تَفَسَّحُ,1,fsH,فسح
4416,maja`lis,مَجَٰلِس,1,jls,جلس
4417,na`jayo,نَٰجَيْ,1,njw,نجو
4418,m~aAniEat,مَّانِعَت,1,mnE,منع
4419,HuSuwn,حُصُون,1,HSn,حصن
4420,yuxoribu,يُخْرِبُ,1,xrb,خرب
4421,{Eotabiru,ٱعْتَبِرُ,1,Ebr,عبر
4422,jalaA^',جَلَا^ء,1,jlw,جلو
4423,l~iynap,لِّينَة,1,lyn,لين
4424,>awojafo,أَوْجَفْ,1,wjf,وجف
4425,rikaAb,رِكَاب,1,rkb,ركب
4426,duwlap,دُولَة,1,dwl,دول
4427,xaSaASap,خَصَاصَة,1,xSS,خصص
4428,rahobap,رَهْبَة,1,rhb,رهب
4429,m~uHaS~anap,مُّحَصَّنَة,1,HSn,حصن
4430,judur,جُدُر,1,jdr,جدر
4431,m~utaSad~iE,مُّتَصَدِّع,1,SdE,صدع
4432,muSaw~ir,مُصَوِّر,1,Swr,صور
4433,EaAdayo,عَادَيْ,1,Edw,عدو
4434,muha`jira`t,مُهَٰجِرَٰت,1,hjr,هجر
4435,EiSam,عِصَم,1,ESm,عصم
4436,kawaAfir,كَوَافِر,1,kfr,كفر
4437,yafotariy,يَفْتَرِي,1,fry,فري
4438,m~aroSuwS,مَّرْصُوص,1,rSS,رصص
4439,>aHomad,أَحْمَد,1,,
4440,mutim~,مُتِمّ,1,tmm,تمم
4441,jumuEap,جُمُعَة,1,jmE,جمع
4442,xu$ub,خُشُب,1,x$b,خشب
4443,m~usan~adap,مُّسَنَّدَة,1,snd,سند
4444,law~a,لَوَّ,1,lwy,لوي
4445,t~agaAbun,تَّغَابُن,1,gbn,غبن
4446,faAriqu,فَارِقُ,1,frq,فرق
4447,maxoraj,مَخْرَج,1,xrj,خرج
4448,yaHiDo,يَحِضْ,1,HyD,حيض
4449,>aHomaAl,أَحْمَال,1,Hml,حمل
4450,yuEoZimo,يُعْظِمْ,1,EZm,عظم
4451,wujod,وُجْد,1,wjd,وجد
4452,tuDay~iqu,تُضَيِّقُ,1,Dyq,ضيق
4453,taEaAsaro,تَعَاسَرْ,1,Esr,عسر
4454,taHil~ap,تَحِلَّة,1,Hll,حلل
4455,ta`^}iba`t,تَٰ^ئِبَٰت,1,twb,توب
4456,Ea`bida`t,عَٰبِدَٰت,1,Ebd,عبد
4457,sa`^}iHa`t,سَٰ^ئِحَٰت,1,syH,سيح
4458,vay~iba`t,ثَيِّبَٰت,1,vyb,ثيب
4459,n~aSuwH,نَّصُوح,1,nSH,نصح
4460,tafa`wut,تَفَٰوُت,1,fwt,فوت
4461,fuTuwr,فُطُور,1,fTr,فطر
4462,Hasiyr,حَسِير,1,Hsr,حسر
4463,rujuwm,رُجُوم,1,rjm,رجم
4464,tamay~azu,تَمَيَّزُ,1,myz,ميز
4465,suHoq,سُحْق,1,sHq,سحق
4466,manaAkib,مَنَاكِب,1,nkb,نكب
4467,mukib~,مُكِبّ,1,kbb,كبب
4468,yasoTuru,يَسْطُرُ,1,sTr,سطر
4469,mafotuwn,مَفْتُون,1,ftn,فتن
4470,Hal~aAf,حَلَّاف,1,Hlf,حلف
4471,ham~aAz,هَمَّاز,1,hmz,همز
4472,m~a$~aA^',مَّشَّا^ء,1,m$y,مشي
4473,namiym,نَمِيم,1,nmm,نمم
4474,Eutul~,عُتُلّ,1,Etl,عتل
4475,zaniym,زَنِيم,1,znm,زنم
4476,nasimu,نَسِمُ,1,wsm,وسم
4477,xuroTuwm,خُرْطُوم,1,xrTm,خرطم
4478,yaSorimu,يَصْرِمُ,1,Srm,صرم
4479,yasotavonu,يَسْتَثْنُ,1,vny,ثني
4480,S~ariym,صَّرِيم,1,Srm,صرم
4481,tanaAda,تَنَادَ,1,ndw,ندو
4482,Sa`rimiyn,صَٰرِمِين,1,Srm,صرم
4483,Harod,حَرْد,1,Hrd,حرد
4484,yatala`wamu,يَتَلَٰوَمُ,1,lwm,لوم
4485,sa`limuwn,سَٰلِمُون,1,slm,سلم
4486,makoZuwm,مَكْظُوم,1,kZm,كظم
4487,yuzoliqu,يُزْلِقُ,1,zlq,زلق
4488,T~aAgiyap,طَّاغِيَة,1,Tgy,طغي
4489,EaAtiyap,عَاتِيَة,1,Etw,عتو
4490,Husuwm,حُسُوم,1,Hsm,حسم
4491,SaroEaY`,صَرْعَىٰ,1,SrE,صرع
4492,r~aAbiyap,رَّابِيَة,1,rbw,ربو
4493,taEiya,تَعِيَ,1,wEy,وعي
4494,wa`Eiyap,وَٰعِيَة,1,wEy,وعي
4495,nafoxap,نَفْخَة,1,nfx,نفخ
4496,dak~ap,دَكَّة,1,dkk,دكك
4497,waAhiyap,وَاهِيَة,1,why,وهي
4498,>arojaA^},أَرْجَا^ئ,1,rjw,رجو
4499,xaAfiyap,خَافِيَة,1,xfy,خفي
4500,haA^&um,هَا^ؤُم,1,,
4501,mula`q,مُلَٰق,1,lqy,لقي
4502,xaAliyap,خَالِيَة,1,xlw,خلو
4503,qaADiyap,قَاضِيَة,1,qDy,قضي
4504,Sal~u,صَلُّ,1,Sly,صلي
4505,gisoliyn,غِسْلِين,1,gsl,غسل
4506,>aqaAwiyl,أَقَاوِيل,1,qwl,قول
4507,watiyn,وَتِين,1,wtn,وتن
4508,Ha`jiziyn,حَٰجِزِين,1,Hjz,حجز
4509,yubaS~aru,يُبَصَّرُ,1,bSr,بصر
4510,faSiylat,فَصِيلَت,1,fSl,فصل
4511,laZaY`,لَظَىٰ,1,,
4512,naz~aAEap,نَزَّاعَة,1,nzE,نزع
4513,$~awaY`,شَّوَىٰ,1,$wy,شوي
4514,haluwE,هَلُوع,1,hlE,هلع
4515,jazuwE,جَزُوع,1,jzE,جزع
4516,manuwE,مَنُوع,1,mnE,منع
4517,ma>omuwn,مَأْمُون,1,Amn,امن
4518,Eiziyn,عِزِين,1,Ezw,عزو
4519,yuwfiDu,يُوفِضُ,1,wfD,وفض
4520,jihaAr,جِهَار,1,jhr,جهر
4521,waqaAr,وَقَار,1,wqr,وقر
4522,>aTowaAr,أَطْوَار,1,Twr,طور
4523,bisaAT,بِسَاط,1,bsT,بسط
4524,kub~aAr,كُبَّار,1,kbr,كبر
4525,wad~,وَدّ,1,wdd,ودد
4526,suwaAE,سُوَاع,1,swE,سوع
4527,yaguwv,يَغُوث,1,,
4528,yaEuwq,يَعُوق,1,,
4529,nasor,نَسْر,1,nsr,نسر
4530,day~aAr,دَيَّار,1,dwr,دور
4531,faAjir,فَاجِر,1,fjr,فجر
4532,tabaAr,تَبَار,1,tbr,تبر
4533,jad~,جَدّ,1,jdd,جدد
4534,Haras,حَرَس,1,Hrs,حرس
4535,$uhub,شُهُب,1,$hb,شهب
4536,qidad,قِدَد,1,qdd,قدد
4537,harab,هَرَب,1,hrb,هرب
4538,taHar~a,تَحَرَّ,1,Hry,حري
4539,gadaq,غَدَق,1,gdq,غدق
4540,SaEad,صَعَد,1,SEd,صعد
4541,libad,لِبَد,1,lbd,لبد
4542,muz~am~il,مُزَّمِّل,1,zml,زمل
4543,naA$i}ap,نَاشِئَة,1,n$A,نشا
4544,waTo_#,وَطْـ#,1,wTA,وطا
4545,tabat~alo,تَبَتَّلْ,1,btl,بتل
4546,tabotiyl,تَبْتِيل,1,btl,بتل
4547,hajor,هَجْر,1,hjr,هجر
4548,>ankaAl,أَنكَال,1,nkl,نكل
4549,guS~ap,غُصَّة,1,gSS,غصص
4550,kaviyb,كَثِيب,1,kvb,كثب
4551,m~ahiyl,مَّهِيل,1,hyl,هيل
4552,wabiyl,وَبِيل,1,wbl,وبل
4553,$iyb,شِيب,1,$yb,شيب
4554,munfaTir,مُنفَطِر,1,fTr,فطر
4555,mud~av~ir,مُدَّثِّر,1,dvr,دثر
4556,r~ujoz,رُّجْز,1,rjz,رجز
4557,nuqira,نُقِرَ,1,nqr,نقر
4558,n~aAquwr,نَّاقُور,1,nqr,نقر
4559,waHiyd,وَحِيد,1,wHd,وحد
4560,mah~ad,مَهَّد,1,mhd,مهد
4561,tamohiyd,تَمْهِيد,1,mhd,مهد
4562,SaEuwd,صَعُود,1,SEd,صعد
4563,fak~ara,فَكَّرَ,1,fkr,فكر
4564,basara,بَسَرَ,1,bsr,بسر
4565,yu&ovaru,يُؤْثَرُ,1,Avr,اثر
4566,tuboqiY,تُبْقِى,1,bqy,بقي
4567,law~aAHap,لَوَّاحَة,1,lwH,لوح
4568,>asofara,أَسْفَرَ,1,sfr,سفر
4569,rahiynap,رَهِينَة,1,rhn,رهن
4570,xaA^}iDiyn,خَا^ئِضِين,1,xwD,خوض
4571,m~usotanfirap,مُّسْتَنفِرَة,1,nfr,نفر
4572,qasowarap,قَسْوَرَة,1,qsr,قسر
4573,m~una$~arap,مُّنَشَّرَة,1,n$r,نشر
4574,l~aw~aAmap,لَّوَّامَة,1,lwm,لوم
4575,>amaAm,أَمَام,1,Amm,امم
4576,bariqa,بَرِقَ,1,brq,برق
4577,mafar~,مَفَرّ,1,frr,فرر
4578,wazar,وَزَر,1,wzr,وزر
4579,maEaA*iyr,مَعَاذِير,1,E*r,عذر
4580,tuHar~iko,تُحَرِّكْ,1,Hrk,حرك
4581,n~aADirap,نَّاضِرَة,1,nDr,نضر
4582,baAsirap,بَاسِرَة,1,bsr,بسر
4583,faAqirap,فَاقِرَة,1,fqr,فقر
4584,t~araAqiY,تَّرَاقِى,1,trq,ترق
4585,raAq,رَاق,1,rqy,رقي
4586,{lotaf~ati,ٱلْتَفَّتِ,1,lff,لفف
4587,masaAq,مَسَاق,1,swq,سوق
4588,yatamaT~aY`^,يَتَمَطَّىٰ^,1,mTw,مطو
4589,sudFY,سُدًى,1,sdy,سدي
4590,m~aniY~,مَّنِىّ,1,mny,مني
4591,m~a*okuwr,مَّذْكُور,1,*kr,ذكر
4592,>amo$aAj,أَمْشَاج,1,m$j,مشج
4593,kaAfuwr,كَافُور,1,kfr,كفر
4594,musotaTiyr,مُسْتَطِير,1,Tyr,طير
4595,Eabuws,عَبُوس,1,Ebs,عبس
4596,qamoTariyr,قَمْطَرِير,1,qmTr,قمطر
4597,suruwr,سُرُور,1,srr,سرر
4598,zamohariyr,زَمْهَرِير,1,zmhr,زمهر
4599,ta*oliyl,تَذْلِيل,1,*ll,ذلل
4600,zanjabiyl,زَنجَبِيل,1,,
4601,salosabiyl,سَلْسَبِيل,1,,
4602,>asor,أَسْر,1,Asr,اسر
4603,murosala`t,مُرْسَلَٰت,1,rsl,رسل
4604,Ea`Sifa`t,عَٰصِفَٰت,1,ESf,عصف
4605,EaSof2,عَصْف²,1,ESf,عصف
4606,n~a`$ira`t,نَّٰشِرَٰت,1,n$r,نشر
4607,na$or,نَشْر,1,n$r,نشر
4608,fa`riqa`t,فَٰرِقَٰت,1,frq,فرق
4609,faroq,فَرْق,1,frq,فرق
4610,muloqiya`t,مُلْقِيَٰت,1,lqy,لقي
4611,nu*or,نُذْر,1,n*r,نذر
4612,furijato,فُرِجَتْ,1,frj,فرج
4613,>uq~itato,أُقِّتَتْ,1,wqt,وقت
4614,kifaAt,كِفَات,1,kft,كفت
4615,$a`mixa`t,شَٰمِخَٰت,1,$mx,شمخ
4616,$uEab,شُعَب,1,$Eb,شعب
4617,$arar,شَرَر,1,$rr,شرر
4618,jima`lat,جِمَٰلَت,1,jml,جمل
4619,Sufor,صُفْر,1,Sfr,صفر
4620,maEaA$,مَعَاش,1,Ey$,عيش
4621,wah~aAj,وَهَّاج,1,whj,وهج
4622,muEoSira`t,مُعْصِرَٰت,1,ESr,عصر
4623,vaj~aAj,ثَجَّاج,1,vjj,ثجج
4624,>alofaAf,أَلْفَاف,1,lff,لفف
4625,l~a`biviyn,لَّٰبِثِين,1,lbv,لبث
4626,>aHoqaAb,أَحْقَاب,1,Hqb,حقب
4627,wifaAq,وِفَاق,1,wfq,وفق
4628,mafaAz,مَفَاز,1,fwz,فوز
4629,kawaAEib,كَوَاعِب,1,kEb,كعب
4630,dihaAq,دِهَاق,1,dhq,دهق
4631,SawaAb,صَوَاب,1,Swb,صوب
